loggingTime(txt),activity,accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s)
2019-12-21 12:08:34.853 -0500,Spinning,-0.09344482421875,-0.13970947265625,-0.9790496826171876,-0.01497042737901211,-0.0599307119846344,-0.01638802886009216
2019-12-21 12:08:34.913 -0500,Spinning,-0.0848541259765625,-0.1219329833984375,-0.986053466796875,-0.01306040864437819,-0.007141532842069864,0.005436310544610023
2019-12-21 12:08:34.973 -0500,Spinning,-0.072021484375,-0.138458251953125,-0.98455810546875,-0.001211205613799393,0.007285077124834061,0.01637204922735691
2019-12-21 12:08:35.032 -0500,Spinning,-0.055206298828125,-0.1374969482421875,-0.984954833984375,0.002833337057381868,0.01048646308481693,0.01590652763843536
2019-12-21 12:08:35.092 -0500,Spinning,-0.0507659912109375,-0.12335205078125,-1.0003662109375,-0.003507116809487343,0.006106628105044365,0.011799667961895471
2019-12-21 12:08:35.159 -0500,Spinning,-0.06390380859375,-0.13568115234375,-0.971923828125,0.001858620089478791,-0.02898957394063473,0.0009427590412087741
2019-12-21 12:08:35.212 -0500,Spinning,-0.080474853515625,-0.132720947265625,-0.9786834716796876,-0.005001682788133621,-0.004605937283486128,-0.00039894154178909963
2019-12-21 12:08:35.273 -0500,Spinning,-0.059722900390625,-0.1258392333984375,-0.9938201904296876,0.01586045511066914,0.02427258342504501,0.010571950115263459
2019-12-21 12:08:35.331 -0500,Spinning,-0.1297454833984375,-0.1129302978515625,-0.9812469482421876,0.01390303205698729,-0.03183063492178917,0.02124909497797489
2019-12-21 12:08:35.391 -0500,Spinning,-0.006500244140625,-0.1409454345703125,-0.9909515380859376,-0.02001525275409222,0.05550214275717735,0.011638546362519259
2019-12-21 12:08:35.452 -0500,Spinning,-0.1134033203125,-0.137481689453125,-0.9869232177734376,-0.0054368432611227036,-0.07505133748054504,-0.002014947589486837
2019-12-21 12:08:35.511 -0500,Spinning,-0.052154541015625,-0.1103515625,-0.9906005859375,-0.02412770688533783,0.0074070501141250125,0.014674549922347069
2019-12-21 12:08:35.570 -0500,Spinning,-0.082550048828125,-0.1295318603515625,-0.9813385009765624,-0.008171110413968563,-0.03223223984241486,0.00634098658338189
2019-12-21 12:08:35.630 -0500,Spinning,-0.05450439453125,-0.1304168701171875,-1.000152587890625,-0.005899434443563223,0.0033667681273072962,0.008111721836030483
2019-12-21 12:08:35.689 -0500,Spinning,-0.0655364990234375,-0.144256591796875,-0.9929962158203124,-0.00107059080619365,-0.01483220886439085,-0.0022256036754697557
2019-12-21 12:08:35.750 -0500,Spinning,-0.0867919921875,-0.1304931640625,-0.983245849609375,-0.0035446672700345525,-0.01388412434607744,0.003598196897655725
2019-12-21 12:08:35.809 -0500,Spinning,-0.0620574951171875,-0.134033203125,-1.004409790039062,-0.01280234754085541,0.0038139128591865297,0.004946289118379354
2019-12-21 12:08:35.869 -0500,Spinning,-0.07672119140625,-0.1340484619140625,-1.002716064453125,-0.0338549017906189,-0.02604491636157036,0.003764111781492829
2019-12-21 12:08:35.929 -0500,Spinning,-0.075164794921875,-0.1229705810546875,-0.998199462890625,-0.04340925812721252,-0.01477468479424715,-0.0005060005933046341
2019-12-21 12:08:35.988 -0500,Spinning,-0.050567626953125,-0.141387939453125,-0.9801483154296876,-0.04006645828485489,-0.008855809457600117,0.00386877404525876
2019-12-21 12:08:36.048 -0500,Spinning,-0.0728912353515625,-0.138092041015625,-0.9881439208984376,-0.02738581784069538,-0.04717816412448883,0.005352953914552927
2019-12-21 12:08:36.108 -0500,Spinning,-0.105499267578125,-0.105987548828125,-1.02178955078125,-0.02300704829394817,-0.01527083199471235,-0.004768123384565115
2019-12-21 12:08:36.167 -0500,Spinning,-0.08624267578125,-0.0913848876953125,-0.9931640625,-0.028732312843203538,0.00172492943238467,0.01273976359516382
2019-12-21 12:08:36.227 -0500,Spinning,-0.0601043701171875,-0.12255859375,-0.979034423828125,-0.01517762150615454,-0.02515435591340065,-0.003150519449263811
2019-12-21 12:08:36.287 -0500,Spinning,-0.0915985107421875,-0.1147613525390625,-0.9836273193359376,-0.008829178288578987,-0.0160032007843256,0.00279099284671247
2019-12-21 12:08:36.347 -0500,Spinning,-0.0662841796875,-0.119720458984375,-0.976104736328125,-0.0001075917098205537,0.00367569481022656,0.0008591357618570327
2019-12-21 12:08:36.406 -0500,Spinning,-0.082794189453125,-0.1297454833984375,-0.9795379638671876,-0.003911118488758802,-0.01249928027391434,0.0036216326989233494
2019-12-21 12:08:36.466 -0500,Spinning,-0.0712738037109375,-0.1133880615234375,-0.9826202392578124,0.0018461032304912808,-0.01330169104039669,0.003324423916637897
2019-12-21 12:08:36.526 -0500,Spinning,-0.08154296875,-0.118194580078125,-0.9875335693359376,-0.0056722667068243035,-0.01846769079566002,0.004727909807115793
2019-12-21 12:08:36.586 -0500,Spinning,-0.0738067626953125,-0.1231689453125,-0.9861907958984376,-0.0032844764646142717,-0.0063058328814804545,0.005625927820801735
2019-12-21 12:08:36.645 -0500,Spinning,-0.0762939453125,-0.1182708740234375,-0.9896087646484376,-0.0037790255155414343,-0.005650694947689772,0.007865113206207752
2019-12-21 12:08:36.705 -0500,Spinning,-0.07635498046875,-0.120635986328125,-0.987762451171875,-0.0064922538585960865,-0.00857484620064497,0.005861084908246994
2019-12-21 12:08:36.765 -0500,Spinning,-0.0753173828125,-0.117706298828125,-0.98760986328125,-0.003922570031136274,-0.008143413811922073,0.003282346064224839
2019-12-21 12:08:36.824 -0500,Spinning,-0.0856170654296875,-0.113616943359375,-0.99139404296875,-0.003469299990683794,-0.008872054517269135,0.005825664848089218
2019-12-21 12:08:36.884 -0500,Spinning,-0.0739593505859375,-0.120941162109375,-0.99346923828125,-0.009944243356585504,-0.011559184640645979,0.009929330088198185
2019-12-21 12:08:36.944 -0500,Spinning,-0.0750579833984375,-0.119049072265625,-0.9907073974609376,-0.00344479875639081,-0.0005677859298884869,0.006693322677165271
2019-12-21 12:08:37.007 -0500,Spinning,-0.075592041015625,-0.1221466064453125,-0.984588623046875,-0.004803543444722891,-0.01039911154657602,0.004881840664893389
2019-12-21 12:08:37.067 -0500,Spinning,-0.077056884765625,-0.117340087890625,-0.98846435546875,-0.005823800805956125,-0.008872853592038155,0.006383863277733326
2019-12-21 12:08:37.123 -0500,Spinning,-0.075897216796875,-0.11883544921875,-0.988250732421875,-0.002025866648182273,-0.01010882668197155,0.0036993969697505244
2019-12-21 12:08:37.183 -0500,Spinning,-0.077239990234375,-0.12005615234375,-0.9871368408203124,-0.006313023157417774,-0.008523447439074516,0.0031265511643141512
2019-12-21 12:08:37.243 -0500,Spinning,-0.077178955078125,-0.1201171875,-0.9876708984375,-0.003409911412745714,-0.008196677081286905,0.004953745752573013
2019-12-21 12:08:37.302 -0500,Spinning,-0.0767974853515625,-0.1198272705078125,-0.988311767578125,-0.005613144487142563,-0.01051123067736626,0.004194744862616061
2019-12-21 12:08:37.362 -0500,Spinning,-0.0760955810546875,-0.1202392578125,-0.987060546875,-0.0011688614031299949,-0.01131497230380774,0.0044203149154782295
2019-12-21 12:08:37.422 -0500,Spinning,-0.0763092041015625,-0.11859130859375,-0.9879302978515624,-0.002356098499149084,-0.011215902864933009,0.003950266633182764
2019-12-21 12:08:37.482 -0500,Spinning,-0.0770416259765625,-0.120208740234375,-0.9871673583984376,-0.004770786967128515,-0.0108859371393919,0.006120210513472557
2019-12-21 12:08:37.542 -0500,Spinning,-0.0769805908203125,-0.1205596923828125,-0.9873046875,-0.0006673881434835495,-0.00780652416869998,0.0031513185240328308
2019-12-21 12:08:37.601 -0500,Spinning,-0.076507568359375,-0.11846923828125,-0.987701416015625,-0.002617621095851064,-0.008382299914956095,0.006642189808189869
2019-12-21 12:08:37.661 -0500,Spinning,-0.0765838623046875,-0.1192779541015625,-0.9871368408203124,-0.0017688715597614648,-0.009823336265981196,0.00612207455560565
2019-12-21 12:08:37.721 -0500,Spinning,-0.0767364501953125,-0.11920166015625,-0.9872894287109376,-0.0036748959682881828,-0.009021191857755184,0.003936151973903179
2019-12-21 12:08:37.780 -0500,Spinning,-0.0770263671875,-0.119598388671875,-0.987579345703125,-0.003644802141934633,-0.007739678490906955,0.003123888047412038
2019-12-21 12:08:37.840 -0500,Spinning,-0.076812744140625,-0.1184844970703125,-0.9874267578125,-0.006416620220988989,-0.0070363376289606094,0.004831773228943348
2019-12-21 12:08:37.900 -0500,Spinning,-0.07672119140625,-0.1187286376953125,-0.98712158203125,-0.006471215281635523,-0.007157777901738881,0.0051428303122520455
2019-12-21 12:08:37.959 -0500,Spinning,-0.0769195556640625,-0.118988037109375,-0.986968994140625,-0.003555053612217307,-0.007363906595855951,0.006903712637722492
2019-12-21 12:08:38.019 -0500,Spinning,-0.077239990234375,-0.1198577880859375,-0.98675537109375,-0.003053047927096486,-0.006707703694701196,0.006711432244628668
2019-12-21 12:08:38.079 -0500,Spinning,-0.0776214599609375,-0.11956787109375,-0.9878387451171876,-0.0004655205411836505,-0.007967378944158554,0.005338572897017002
2019-12-21 12:08:38.139 -0500,Spinning,-0.076263427734375,-0.118927001953125,-0.987335205078125,-0.005310076754540205,-0.011299526318907741,0.002920688828453422
2019-12-21 12:08:38.198 -0500,Spinning,-0.0771942138671875,-0.1189422607421875,-0.9876861572265624,-0.0026770094409585,-0.010133860632777209,0.004186489153653382
2019-12-21 12:08:38.258 -0500,Spinning,-0.07733154296875,-0.1203155517578125,-0.9870147705078124,-0.002891926560550928,-0.010803645476698879,0.002536128275096416
2019-12-21 12:08:38.318 -0500,Spinning,-0.0777130126953125,-0.11895751953125,-0.987762451171875,-0.004938299767673016,-0.00895780883729458,0.00487251952290535
2019-12-21 12:08:38.378 -0500,Spinning,-0.0764312744140625,-0.1193084716796875,-0.98651123046875,-0.002647182205691934,-0.008268582634627819,0.005658152047544718
2019-12-21 12:08:38.437 -0500,Spinning,-0.07720947265625,-0.1193389892578125,-0.9873046875,-0.003995274193584919,-0.007183876819908619,0.003936151973903179
2019-12-21 12:08:38.497 -0500,Spinning,-0.0764923095703125,-0.11956787109375,-0.987091064453125,-0.004035487771034241,-0.00751117942854762,0.003018426708877087
2019-12-21 12:08:38.557 -0500,Spinning,-0.077056884765625,-0.119476318359375,-0.9864501953125,-0.003887948812916875,-0.009890980087220669,0.00621208967640996
2019-12-21 12:08:38.617 -0500,Spinning,-0.0771484375,-0.1182708740234375,-0.9873809814453124,-0.0037071201950311656,-0.008617190644145012,0.003197391284629703
2019-12-21 12:08:38.680 -0500,Spinning,-0.076507568359375,-0.1190948486328125,-0.9867401123046876,-0.0038440066855400796,-0.010427340865135191,0.0041880873031914225
2019-12-21 12:08:38.736 -0500,Spinning,-0.0770263671875,-0.1199493408203125,-0.98699951171875,-0.004546015989035368,-0.01147103402763605,0.005420331843197346
2019-12-21 12:08:38.796 -0500,Spinning,-0.0769500732421875,-0.1193695068359375,-0.9878387451171876,-0.0030016489326953892,-0.007718906272202729,0.0035633095540106297
2019-12-21 12:08:38.856 -0500,Spinning,-0.0767822265625,-0.1191253662109375,-0.98779296875,-0.0026770094409585,-0.008594552986323833,0.00330737978219986
2019-12-21 12:08:38.915 -0500,Spinning,-0.0768890380859375,-0.1187744140625,-0.9874114990234376,-0.002089516259729862,-0.01033759210258722,0.007929029874503613
2019-12-21 12:08:38.975 -0500,Spinning,-0.076446533203125,-0.1173553466796875,-0.9869537353515624,-0.0018253305461257698,-0.007467237301170827,0.004608866758644581
2019-12-21 12:08:39.035 -0500,Spinning,-0.076934814453125,-0.11883544921875,-0.987152099609375,-0.0030501184519380327,-0.01279861945658922,0.004230164922773838
2019-12-21 12:08:39.094 -0500,Spinning,-0.0767364501953125,-0.1191558837890625,-0.9875640869140624,-0.001686579897068441,-0.009837184101343157,0.00313560594804585
2019-12-21 12:08:39.159 -0500,Spinning,-0.076904296875,-0.1193084716796875,-0.98883056640625,-0.003762513864785433,-0.006401706486940385,0.002283660694956779
2019-12-21 12:08:39.214 -0500,Spinning,-0.076812744140625,-0.118988037109375,-0.9869842529296876,-0.0018330537714064121,-0.011167166754603391,0.004751611966639757
2019-12-21 12:08:39.274 -0500,Spinning,-0.0770263671875,-0.1187286376953125,-0.9880218505859376,-0.002134257229045033,-0.0070661650970578185,0.005406749434769154
2019-12-21 12:08:39.333 -0500,Spinning,-0.077056884765625,-0.118499755859375,-0.9874725341796876,-0.0019723370205610986,-0.005934854503721,0.003744937013834715
2019-12-21 12:08:39.393 -0500,Spinning,-0.0760650634765625,-0.1186981201171875,-0.9875640869140624,-0.0044557349756360045,-0.012089420109987259,0.002937732962891459
2019-12-21 12:08:39.453 -0500,Spinning,-0.0763092041015625,-0.118011474609375,-0.987640380859375,-0.001620533526875079,-0.009158611297607422,0.006428870838135481
2019-12-21 12:08:39.513 -0500,Spinning,-0.0776519775390625,-0.1196746826171875,-0.9872894287109376,-0.003196858568117023,-0.008113586343824862,0.0035494610201567407
2019-12-21 12:08:39.572 -0500,Spinning,-0.0768585205078125,-0.119171142578125,-0.9864044189453124,-0.002567553659901023,-0.009620669297873974,0.002949450863525271
2019-12-21 12:08:39.632 -0500,Spinning,-0.0762939453125,-0.118499755859375,-0.9869537353515624,-0.004495415836572647,-0.01035863161087036,0.004538026638329029
2019-12-21 12:08:39.692 -0500,Spinning,-0.0768890380859375,-0.1191558837890625,-0.987518310546875,-0.0009424926829524338,-0.007370830979198217,0.0010255833622068169
2019-12-21 12:08:39.752 -0500,Spinning,-0.0767822265625,-0.118316650390625,-0.988677978515625,-0.003589674830436707,-0.008434497751295567,0.006689594127237797
2019-12-21 12:08:39.811 -0500,Spinning,-0.07696533203125,-0.1187286376953125,-0.9868011474609376,-0.004614192992448807,-0.007398793939501047,0.0059585566632449636
2019-12-21 12:08:39.871 -0500,Spinning,-0.0768585205078125,-0.1180877685546875,-0.9870147705078124,-0.005280249286442995,-0.009036637842655182,0.004445348400622606
2019-12-21 12:08:39.931 -0500,Spinning,-0.076690673828125,-0.119415283203125,-0.9865875244140624,-0.004255465231835842,-0.009741842746734621,0.003688478143885732
2019-12-21 12:08:39.991 -0500,Spinning,-0.077606201171875,-0.118011474609375,-0.9874114990234376,-0.0052027516067028046,-0.008465123362839222,0.005814746022224425
2019-12-21 12:08:40.050 -0500,Spinning,-0.076812744140625,-0.11895751953125,-0.9875946044921876,-0.003156112274155021,-0.007275755982846022,0.003238403936848044
2019-12-21 12:08:40.110 -0500,Spinning,-0.076751708984375,-0.1181640625,-0.9875640869140624,-0.0038357509765774007,-0.008637696504592896,0.006583333946764469
2019-12-21 12:08:40.170 -0500,Spinning,-0.077301025390625,-0.1190032958984375,-0.987457275390625,-0.004543086513876915,-0.00863157119601965,0.00549410143867135
2019-12-21 12:08:40.230 -0500,Spinning,-0.07733154296875,-0.11895751953125,-0.9880828857421876,-0.004861067980527878,-0.009883789345622064,0.003259975463151932
2019-12-21 12:08:40.289 -0500,Spinning,-0.07684326171875,-0.118988037109375,-0.988067626953125,-0.0052189966663718215,-0.01263510156422853,0.0031427964568138123
2019-12-21 12:08:40.349 -0500,Spinning,-0.07684326171875,-0.118743896484375,-0.986083984375,-0.003228816436603665,-0.01095251645892859,-0.0002700445184018463
2019-12-21 12:08:40.409 -0500,Spinning,-0.0768280029296875,-0.118438720703125,-0.9881439208984376,-0.0037329527549445633,-0.009489641524851322,0.006220345385372639
2019-12-21 12:08:40.468 -0500,Spinning,-0.076934814453125,-0.1183319091796875,-0.9872894287109376,-0.003269562730565667,-0.005975068081170321,0.0038027276750653978
2019-12-21 12:08:40.528 -0500,Spinning,-0.0774383544921875,-0.118316650390625,-0.98748779296875,-0.004246943164616822,-0.01134613156318665,0.0052288505248725406
2019-12-21 12:08:40.588 -0500,Spinning,-0.0764007568359375,-0.1187591552734375,-0.9870758056640624,-0.003707652911543846,-0.008498413488268852,0.004133758600801229
2019-12-21 12:08:40.648 -0500,Spinning,-0.07696533203125,-0.118988037109375,-0.987579345703125,-0.003014964750036597,-0.007227020338177681,0.003935885615646839
2019-12-21 12:08:40.707 -0500,Spinning,-0.077056884765625,-0.117828369140625,-0.9876556396484376,-0.005172657780349255,-0.008760201744735241,0.0059095541946589955
2019-12-21 12:08:40.768 -0500,Spinning,-0.0771942138671875,-0.119476318359375,-0.9868927001953124,-0.004450940992683172,-0.009876599535346031,0.005215268116444349
2019-12-21 12:08:40.827 -0500,Spinning,-0.0773162841796875,-0.119232177734375,-0.9875640869140624,-0.00202293717302382,-0.01084945164620876,0.002890861360356212
2019-12-21 12:08:40.887 -0500,Spinning,-0.0774078369140625,-0.11962890625,-0.985870361328125,-0.001646099844947457,-0.010236125439405441,0.0036384107079356904
2019-12-21 12:08:40.949 -0500,Spinning,-0.0773773193359375,-0.119598388671875,-0.987701416015625,-0.0008098672842606902,-0.01009710878133774,0.00541314110159874
2019-12-21 12:08:41.006 -0500,Spinning,-0.077911376953125,-0.11834716796875,-0.9872283935546876,-0.004362257663160563,-0.00806378573179245,0.004700212739408015
2019-12-21 12:08:41.066 -0500,Spinning,-0.077606201171875,-0.1193695068359375,-0.9853057861328124,-0.001638642977923155,-0.00824035331606865,0.002255431143566966
2019-12-21 12:08:41.125 -0500,Spinning,-0.07647705078125,-0.118316650390625,-0.9874267578125,-0.002153964713215828,-0.009424393996596336,0.003565972670912743
2019-12-21 12:08:41.185 -0500,Spinning,-0.077178955078125,-0.1187744140625,-0.9871368408203124,-0.003102316288277507,-0.01054558530449867,0.002901514060795307
2019-12-21 12:08:41.245 -0500,Spinning,-0.0773162841796875,-0.1184234619140625,-0.98785400390625,-0.0028684907592833038,-0.00927472487092018,0.0035111114848405123
2019-12-21 12:08:41.305 -0500,Spinning,-0.0774688720703125,-0.118865966796875,-0.987335205078125,-0.006214486435055733,-0.006621417589485645,0.004491953644901514
2019-12-21 12:08:41.365 -0500,Spinning,-0.07684326171875,-0.1188507080078125,-0.98760986328125,-0.0012040151050314312,-0.008094677701592445,0.005247226450592279
2019-12-21 12:08:41.424 -0500,Spinning,-0.075958251953125,-0.11895751953125,-0.988922119140625,-0.0046935551799833775,-0.005381715949624778,0.0035694348625838757
2019-12-21 12:08:41.484 -0500,Spinning,-0.0780792236328125,-0.1173095703125,-0.9870147705078124,-0.004224305972456932,-0.008475510403513908,0.00449994346126914
2019-12-21 12:08:41.544 -0500,Spinning,-0.0764617919921875,-0.1185760498046875,-0.9882965087890624,-0.0006024070316925645,-0.01108034793287516,0.002592054661363363
2019-12-21 12:08:41.604 -0500,Spinning,-0.07708740234375,-0.1185302734375,-0.988128662109375,-0.0036040558479726315,-0.01049392018467188,0.006343116983771324
2019-12-21 12:08:41.663 -0500,Spinning,-0.07647705078125,-0.1182708740234375,-0.9884490966796876,-0.00394920166581869,-0.00854315422475338,0.0051388354040682325
2019-12-21 12:08:41.723 -0500,Spinning,-0.0767059326171875,-0.1186370849609375,-0.9875030517578124,-0.002430933527648449,-0.0111226923763752,0.004788629710674286
2019-12-21 12:08:41.783 -0500,Spinning,-0.077362060546875,-0.117584228515625,-0.9882049560546876,-0.004797418136149646,-0.008264853619039059,0.0019427760271355512
2019-12-21 12:08:41.847 -0500,Spinning,-0.0766143798828125,-0.118255615234375,-0.986968994140625,-0.00361257791519165,-0.008894159458577633,0.00798735301941633
2019-12-21 12:08:41.902 -0500,Spinning,-0.0775604248046875,-0.1187896728515625,-0.9871063232421876,-0.0035971316974610095,-0.01064225751906633,0.0054616108536720285
2019-12-21 12:08:41.962 -0500,Spinning,-0.0775146484375,-0.11859130859375,-0.98760986328125,-0.0028679580427706237,-0.00921453721821308,0.005337241105735302
2019-12-21 12:08:42.022 -0500,Spinning,-0.0779266357421875,-0.1179656982421875,-0.987518310546875,-0.001710282056592405,-0.01133281551301479,0.0031449268572032447
2019-12-21 12:08:42.081 -0500,Spinning,-0.0772247314453125,-0.1197509765625,-0.987091064453125,-0.001920938026160002,-0.009556753560900688,0.002436259761452675
2019-12-21 12:08:42.150 -0500,Spinning,-0.07684326171875,-0.11798095703125,-0.987152099609375,-0.003352653468027711,-0.01064332295209169,0.006711165886372328
2019-12-21 12:08:42.201 -0500,Spinning,-0.0770416259765625,-0.11846923828125,-0.9868316650390624,-0.002965696156024933,-0.009575395844876766,0.003043194068595767
2019-12-21 12:08:42.260 -0500,Spinning,-0.0760345458984375,-0.118255615234375,-0.9874267578125,-0.00397796370089054,-0.01061189826577902,0.0036048549227416524
2019-12-21 12:08:42.320 -0500,Spinning,-0.077392578125,-0.11822509765625,-0.987945556640625,-0.0027036410756409173,-0.009198292158544064,0.002683933824300766
2019-12-21 12:08:42.380 -0500,Spinning,-0.0764007568359375,-0.1188812255859375,-0.9875030517578124,-0.002491653431206942,-0.008143413811922073,0.005786782596260309
2019-12-21 12:08:42.440 -0500,Spinning,-0.0781707763671875,-0.1187896728515625,-0.9880523681640624,-0.003029878251254559,-0.008747951127588749,0.004185690078884363
2019-12-21 12:08:42.500 -0500,Spinning,-0.077301025390625,-0.118194580078125,-0.9873199462890624,-0.004117513541132212,-0.01317066326737404,0.0031646343413740396
2019-12-21 12:08:42.559 -0500,Spinning,-0.0776519775390625,-0.118865966796875,-0.98663330078125,-0.004389688372612,-0.007542604580521584,0.002864762442186475
2019-12-21 12:08:42.619 -0500,Spinning,-0.0774993896484375,-0.118743896484375,-0.9876556396484376,-0.0048826392740011215,-0.00929123628884554,0.007698665838688613
2019-12-21 12:08:42.679 -0500,Spinning,-0.0768280029296875,-0.1178436279296875,-0.9881591796875,-0.004127899650484324,-0.010344516485929491,0.0034804851748049264
2019-12-21 12:08:42.738 -0500,Spinning,-0.0769500732421875,-0.1184844970703125,-0.98858642578125,-0.004451740067452192,-0.0108872689306736,0.006315952632576227
2019-12-21 12:08:42.798 -0500,Spinning,-0.0766448974609375,-0.1179962158203125,-0.9871826171875,-0.0035601137205958366,-0.01098181121051311,0.004091414157301188
2019-12-21 12:08:42.858 -0500,Spinning,-0.076995849609375,-0.1187286376953125,-0.9873504638671876,-0.005816610064357519,-0.00866113230586052,0.004487160127609968
